,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
67,68,15406.221298466704,4.1250629,9.5638558e-12,2.6024574e-10,5.862586877433828e-09,5481761726331.399,5481761.7263314
68,69,15406.221298466704,4.1250768,3.7623236e-13,1.0237803e-11,2.3062820505950748e-10,139345400021342.67,139345400.02134266
69,70,15406.221298466704,4.1463485,2.8525784e-11,7.7622603e-10,1.748613639144495e-08,1809713827699.331,1809713.827699331
70,71,15406.221298466704,4.1463594,8.6123338e-11,2.3435351e-09,5.279309535382143e-08,599408938682.0565,599408.9386820565
71,72,15406.221298466704,4.1527085,1.371457e-10,3.7319245e-09,8.406950062091868e-08,374686773967.0145,374686.7739670145
72,73,15406.221298466704,4.1527209,1.2669843e-12,3.4476397e-11,7.766538607885205e-10,40557897660497.83,40557897.66049783
73,74,15406.221298466704,4.1530743,2.6647604e-14,7.2511821e-13,1.633482319186088e-11,1927869491735135.8,1927869491.7351358
74,75,15406.221298466704,4.1612582,2.0949016e-10,5.7005174e-09,1.2841622549009083e-07,243785167665.57495,243785.16766557496
75,76,15406.221298466704,4.1618357,1.5927472e-10,4.3340855e-09,9.76344586227395e-08,320511233217.6253,320511.2332176253
76,77,15406.221298466704,4.1666784,1.5277704e-10,4.1572745e-09,9.365141932369821e-08,332979014737.6782,332979.0147376782
77,78,15406.221298466704,4.1695514,4.7506632e-14,1.2927212e-12,2.9121283630633364e-11,1068618433113736.8,1068618433.1137367
78,79,15406.221298466704,4.1776857,2.7821797e-12,7.5706962e-11,1.7054596536140566e-09,18140632735835.805,18140632.735835806
79,80,15406.221298466704,4.17769,2.2661234e-11,6.1664351e-10,1.3891202026995986e-08,2227166636141.3345,2227166.6361413347
80,81,15406.221298466704,4.1960278,2.1332465e-12,5.804859e-11,1.3076674511583125e-09,23350102257098.523,23350102.257098522
81,82,15406.221298466704,4.1960297,3.5709816e-12,9.7171354e-11,2.1889905395392573e-09,13948953489233.775,13948953.489233775
82,83,15406.221298466704,4.2147236,2.9070157e-13,7.910392e-12,1.7819833811499036e-10,169079215778574.06,169079215.77857405
83,84,15406.221298466704,4.2147255,7.718777e-12,2.1003863e-10,4.731564517110144e-09,6367786892736.27,6367786.892736269
