,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
163,164,15406.221298466704,5.29227257,6.29047634e-07,1.7117256e-05,0.00038560246844888626,39467058.079083666,39.467058079083664
164,165,15406.221298466704,5.29255486,1.26571717e-06,3.44419168e-05,0.0007758771176144963,19611559.164329175,19.611559164329176
165,166,15406.221298466704,5.31826973,6.80571429e-06,0.000185192912,0.004171862491707359,3594678.931774189,3.5946789317741894
166,167,15406.221298466704,5.31840706,2.27049804e-06,6.17833866e-05,0.0013918018310714417,10774051.446990386,10.774051446990386
167,168,15406.221298466704,5.33350992,3.11934605e-06,8.48817217e-05,0.0019121406262634204,7775745.20063442,7.77574520063442
168,169,15406.221298466704,5.33365726,9.25460699e-06,0.000251830672,0.005673019191211706,2620665.581720437,2.620665581720437
169,170,15406.221298466704,5.33705902,1.43017451e-06,3.89170273e-05,0.0008766884915565493,16925825.12019461,16.92582512019461
170,171,15406.221298466704,5.33745432,5.01990417e-06,0.000136598537,0.003077171480671776,4821109.0949722845,4.821109094972284
171,172,15406.221298466704,5.34104395,3.73467515e-08,1.01625676e-06,2.2893337147417273e-05,646716009.7195356,646.7160097195356
172,173,15406.221298466704,5.34117794,1.53736281e-07,4.18337686e-06,9.423942836696468e-05,157093200.71417058,157.09320071417056
173,174,15406.221298466704,5.3478765,4.6896684e-11,1.2761237e-09,2.874738912453709e-08,513048775576.2986,513048.7755762986
174,175,15406.221298466704,5.35005713,2.08339146e-09,5.66919631e-08,1.2771066073532504e-06,11534499664.005678,11534.499664005678
175,176,15406.221298466704,5.35579157,0.000281938381,0.00767193362,0.17282655523680512,84961.0156847376,0.0849610156847376
176,177,15406.221298466704,5.35587406,0.000854311511,0.0232469961,0.5236878888982481,28037.389320735943,0.028037389320735944
177,178,15406.221298466704,5.35767412,3.62179378e-07,9.85540191e-06,0.00022201381044870483,66068173.128414005,66.068173128414
178,179,15406.221298466704,5.35777807,5.79040147e-07,1.57564846e-05,0.00035494817553706265,41322069.355290525,41.32206935529052
179,180,15406.221298466704,5.3604965,2.851869e-10,7.7603302e-09,1.748178781152298e-07,83772268574.0786,83772.2685740786
180,181,15406.221298466704,5.36189365,1.35599748e-05,0.000368985668,0.008312184121472575,1760481.3533423133,1.7604813533423134
181,182,15406.221298466704,5.36282253,2.34664803e-05,0.000638555386,0.014384813232581305,1016755.8225056641,1.016755822505664
182,183,15406.221298466704,5.36285686,1.42134622e-05,0.000386767962,0.008712768021515105,1678635.50323575,1.6786355032357498
183,184,15406.221298466704,5.36448383,1.80579895e-09,4.91382899e-08,1.1069440452619313e-06,13200539511.715536,13200.539511715537
184,185,15406.221298466704,5.3813982,8.56575255e-08,2.33085984e-06,5.2507555054286107e-05,275672844.54793555,275.67284454793554
185,186,15406.221298466704,5.38171387,3.66026072e-08,9.96007657e-07,2.2437181105405726e-05,645016859.3592952,645.0168593592953
186,187,15406.221298466704,5.3857508,2.5401062e-10,6.9119803e-09,1.5570700339718954e-07,92737260127.90675,92737.26012790676
187,188,15406.221298466704,5.40649128,1.29692923e-09,3.52912402e-08,7.950099252603076e-07,17954863184.25769,17954.86318425769
188,189,15406.221298466704,5.4088583,3.43189555e-07,9.33866249e-06,0.0002103731615877516,67763218.54175965,67.76321854175966
189,190,15406.221298466704,5.40904093,9.38989473e-08,2.55512032e-06,5.755949773373106e-05,247641469.54562762,247.64146954562761
190,191,15406.221298466704,5.41029406,1.02064325e-06,2.77731124e-05,0.0006256482583093123,22767131.708971288,22.767131708971288
191,192,15406.221298466704,5.41046238,5.93426785e-06,0.000161479635,0.0036376709929678633,3915386.2327105138,3.915386232710514
192,193,15406.221298466704,5.41144753,5.30847137e-05,0.00144450855,0.032540614626367724,437456.69169249764,0.4374566916924976
193,194,15406.221298466704,5.41162157,1.84856235e-05,0.00050301943,0.011331577558110234,1256112.5024413764,1.2561125024413764
194,195,15406.221298466704,5.418189,5.3944085e-11,1.4678931e-09,3.3067404135910854e-08,428882788061.2876,428882.7880612876
195,196,15406.221298466704,5.42448997,2.09293034e-06,5.69515323e-05,0.0012829538842134276,11015732.821503289,11.015732821503288
196,197,15406.221298466704,5.42454863,6.18452668e-06,0.000168289524,0.0037910781713487774,3727757.1427062624,3.7277571427062623
197,198,15406.221298466704,5.4307575,7.8883844e-11,2.1465385e-09,4.8355328472846406e-08,291256483467.5111,291256.48346751113
198,199,15406.221298466704,5.4364953,1.70774606e-09,4.64701309e-08,1.0468382052921921e-06,13411104804.223488,13411.104804223487
199,200,15406.221298466704,5.43760633,6.48459547e-07,1.76454814e-05,0.0003975018559762146,35297075.44018121,35.29707544018121
200,201,15406.221298466704,5.43777704,1.94481527e-06,5.29211138e-05,0.0011921602248472765,11767991.700928211,11.767991700928212
201,202,15406.221298466704,5.43870878,1.9451265e-09,5.29295825e-08,1.192351006991217e-06,11760062617.001888,11760.062617001888
202,203,15406.221298466704,5.43877649,3.53909901e-09,9.63037863e-08,2.1694467009806913e-06,6463214237.515781,6463.214237515781
203,204,15406.221298466704,5.4437633,1.2485363e-10,3.3974399e-09,7.653453462127467e-08,182703145907.14218,182703.14590714217
204,205,15406.221298466704,5.445662,2.6192554e-10,7.1273565e-09,1.6055880240987834e-07,86999149051.30905,86999.14905130905
205,206,15406.221298466704,5.44757223,3.98408639e-09,1.08412507e-07,2.442221325480118e-06,5713564839.007927,5713.564839007927
206,207,15406.221298466704,5.44845438,3.48182766e-07,9.47453555e-06,0.00021343397031354377,65345798.8334782,65.3457988334782
207,208,15406.221298466704,5.44850969,1.05580386e-06,2.87298826e-05,0.0006472015036843176,21549066.972396035,21.549066972396034
208,209,15406.221298466704,5.4561734,9.1192342e-13,2.4814697e-11,5.590036473904779e-10,24844029592416.812,24844029.59241681
209,210,15406.221298466704,5.45784998,7.65067938e-08,2.08185588e-06,4.689821079970861e-05,295855818.5258866,295.8558185258866
210,211,15406.221298466704,5.45787525,1.93004141e-07,5.25190944e-06,0.00011831039362983582,117275544.38121903,117.27554438121904
211,212,15406.221298466704,5.46292257,6.41987574e-09,1.74693696e-07,3.935345749156923e-06,3515953656.7306457,3515.9536567306454
212,213,15406.221298466704,5.4635806,4.7587828e-10,1.2949307e-08,2.917105629701967e-07,47415130821.7061,47415.1308217061
213,214,15406.221298466704,5.4638734,5.2308275e-12,1.4233804e-10,3.2064662308710257e-09,4312932059009.4585,4312932.059009459
214,215,15406.221298466704,5.46759367,1.94188998e-09,5.28415107e-08,1.1903670394286205e-06,11593954248.205816,11593.954248205817
215,216,15406.221298466704,5.47247171,1.57480063e-05,0.000428525032,0.009653434452673916,1425833.2688509785,1.4258332688509785
216,217,15406.221298466704,5.47252607,5.02793182e-06,0.000136816976,0.0030820923825058077,4465725.269593598,4.465725269593598
217,218,15406.221298466704,5.4727564,3.5042694e-11,9.5356012e-10,2.1480963566423615e-08,640662140333.3344,640662.1403333343
