,Index,Volume,Peak(eV),Amp(Ha),Amp(eV),mu^2,Lifetime(ps),Lifetime(mus)
176,177,15406.221298466704,5.22785902,2.15113749e-09,5.85354272e-08,1.3186345219079883e-06,11973059140.809072,11973.059140809073
177,178,15406.221298466704,5.2282653,6.2967855e-13,1.7134424e-11,3.859892162146109e-10,40893393231231.84,40893393.231231846
178,179,15406.221298466704,5.23269415,4.26586979e-08,1.16080219e-06,2.6149528782831923e-05,602089773.7778078,602.0897737778079
179,180,15406.221298466704,5.243578,2.1970513e-14,5.9784805e-13,1.3467794151004381e-11,1161773600519324.8,1161773600.5193248
180,181,15406.221298466704,5.248796,6.7820484e-12,1.8454893e-10,4.157355441511476e-09,3752363760935.9297,3752363.7609359296
181,182,15406.221298466704,5.2488661,4.0790648e-12,1.10997e-10,2.5004425274461212e-09,6238609651838.297,6238609.651838297
182,183,15406.221298466704,5.2524056,3.9810087e-12,1.0832875e-10,2.4403347197654223e-09,6379358449759.934,6379358.449759933
183,184,15406.221298466704,5.25249,1.3473933e-13,3.6664439e-12,8.259441008429112e-11,188475460452794.6,188475460.45279458
184,185,15406.221298466704,5.2604432,3.0289661e-14,8.2422361e-13,1.8567382530016735e-11,834609799239881.4,834609799.2398814
185,186,15406.221298466704,5.2718701,5.1254101e-16,1.3946949e-14,3.141845989953843e-13,4.9002944520605416e+16,49002944520.605415
186,187,15406.221298466704,5.2768526,8.5474745e-11,2.3258862e-09,5.2395511691947793e-08,293009833849.1451,293009.8338491451
187,188,15406.221298466704,5.2769227,1.9476041e-11,5.2997001e-10,1.1938697610953441e-08,1285884679215.7231,1285884.6792157232
188,189,15406.221298466704,5.2807827,2.4765511e-11,6.7390382e-10,1.5181111346486753e-08,1009026831194.7312,1009026.8311947312
189,190,15406.221298466704,5.2808623,3.9160998e-13,1.065625e-11,2.40054594907226e-10,63808218323661.86,63808218.32366186
190,191,15406.221298466704,5.2871346,5.9977061e-14,1.6320587e-12,3.6765582639341785e-11,415143859060733.44,415143859.06073344
191,192,15406.221298466704,5.28988743,1.01432811e-07,2.76012724e-06,6.217771149475357e-05,245090877.77210212,245.09087777210212
192,193,15406.221298466704,5.2902632,8.7141672e-14,2.3712456e-12,5.341732805557805e-11,285224726355235.3,285224726.35523534
193,194,15406.221298466704,5.2913294,9.9227267e-13,2.7001113e-11,6.082572610492755e-10,25033378975431.402,25033378.9754314
194,195,15406.221298466704,5.29202032,8.4148688e-08,2.2898023e-06,5.158264661644872e-05,295075424.6500317,295.07542465003166
195,196,15406.221298466704,5.3073735,2.2882529e-12,6.2266532e-11,1.4026854549385723e-09,10757266371986.266,10757266.371986266
196,197,15406.221298466704,5.3074913,2.0090475e-13,5.4668965e-12,1.2315342008441028e-10,122514310846945.48,122514310.84694548
197,198,15406.221298466704,5.3144369,4.0990138e-11,1.1153984e-09,2.5126711461187206e-08,598127477519.7278,598127.4775197278
198,199,15406.221298466704,5.3145242,4.4776191e-10,1.2184221e-08,2.7447539493231453e-07,54752579668.76803,54752.57966876803
199,200,15406.221298466704,5.3378286,9.0740582e-13,2.4691768e-11,5.562343853866013e-10,26665483690952.78,26665483.69095278
200,201,15406.221298466704,5.3379731,4.891226e-11,1.3309702e-09,2.9982925257157426e-08,494650014987.7063,494650.0149877063
201,202,15406.221298466704,5.33913612,3.35514128e-09,9.1298034e-08,2.0566817036351108e-06,7206445509.001878,7206.445509001878
202,203,15406.221298466704,5.3562999,1.1886013e-12,3.2343486e-11,7.286055467169202e-10,20147169609242.926,20147169.609242927
203,204,15406.221298466704,5.3563147,2.5064039e-12,6.8202721e-11,1.536410723976931e-09,9554227667133.205,9554227.667133205
204,205,15406.221298466704,5.3835263,4.66299e-10,1.2688641e-08,2.8583852114965146e-07,50580124961.562935,50580.124961562935
205,206,15406.221298466704,5.3835516,4.3034166e-13,1.1710192e-11,2.6379688501044635e-10,54805591379167.59,54805591.379167594
206,207,15406.221298466704,5.392014,6.2018773e-16,1.6876166e-14,3.8017139984936557e-13,3.785024508743446e+16,37850245087.43446
207,208,15406.221298466704,5.3980093,3.12657306e-07,8.50783817e-06,0.00019165707405264444,74829946.0909514,74.8299460909514
208,209,15406.221298466704,5.4008517,2.4527986e-12,6.6744041e-11,1.503550993036518e-09,9523492686477.605,9523492.686477605
209,210,15406.221298466704,5.4009156,2.642137e-13,7.1896204e-12,1.61961430917668e-10,88407150828871.19,88407150.82887119
210,211,15406.221298466704,5.4041414,1.1781316e-12,3.2058592e-11,7.221876827178971e-10,19791147828072.086,19791147.828072086
211,212,15406.221298466704,5.4043713,6.1942953e-13,1.6855534e-11,3.7970662774662534e-10,37637212980298.36,37637212.98029836
212,213,15406.221298466704,5.4084678,2.363094e-14,6.4303055e-13,1.4485626053189358e-11,984330985601126.1,984330985.6011261
213,214,15406.221298466704,5.4159875,1.0601736e-11,2.884879e-10,6.498801283852252e-09,2184917050329.1902,2184917.05032919
214,215,15406.221298466704,5.4163709,4.1385428e-12,1.1261547e-10,2.536902188652641e-09,5595929827456.541,5595929.827456541
215,216,15406.221298466704,5.421382,1.087941e-15,2.9604381e-14,6.669013798830212e-13,2.122802189227911e+16,21228021892.279114
216,217,15406.221298466704,5.42753696,1.14383863e-06,3.11254335e-05,0.000701166295516489,20122029.017051253,20.122029017051254
217,218,15406.221298466704,5.4305315,9.2300145e-10,2.5116147e-08,5.657944140711945e-07,24895193393.161674,24895.193393161673
